Quantity good: 2000;;;;;;;;;;
Quantity bad: 155;;;;;;;;;;
Date time from: 1.1.2026 ?. 6:00:00 to: 22.1.2026 ?. 6:00:00;;;;;;;;;;
Date, time;Station number;Station Decription;Ident-Nr.;DeviceNr.;Status;Workorder number;Failure Componant;Station Number Diag.;;pass
2026.01.13 14:59:36;ICT.551;In-circuit test;2060126100642503;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:59:35;ICT.551;In-circuit test;2060126100642502;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:59:35;ICT.551;In-circuit test;2060126100642501;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:58:45;ICT.551;In-circuit test;2060126100601504;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:58:45;ICT.551;In-circuit test;2060126100601503;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:58:45;ICT.551;In-circuit test;2060126100601502;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:58:45;ICT.551;In-circuit test;2060126100601501;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:57:54;ICT.551;In-circuit test;2060126100845504;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:57:54;ICT.551;In-circuit test;2060126100845503;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:57:54;ICT.551;In-circuit test;2060126100845502;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:57:54;ICT.551;In-circuit test;2060126100845501;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:57:04;ICT.551;In-circuit test;2060126100805504;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:57:03;ICT.551;In-circuit test;2060126100805503;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:57:03;ICT.551;In-circuit test;2060126100805502;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:57:03;ICT.551;In-circuit test;2060126100805501;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:56:12;ICT.551;In-circuit test;2060126101005504;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:56:12;ICT.551;In-circuit test;2060126101005503;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:56:11;ICT.551;In-circuit test;2060126101005502;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:56:11;ICT.551;In-circuit test;2060126101005501;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:55:21;ICT.551;In-circuit test;2060126101045504;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:55:21;ICT.551;In-circuit test;2060126101045503;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:55:21;ICT.551;In-circuit test;2060126101045502;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:55:21;ICT.551;In-circuit test;2060126101045501;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:54:30;ICT.551;In-circuit test;2060126101247504;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:54:30;ICT.551;In-circuit test;2060126101247503;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:54:30;ICT.551;In-circuit test;2060126101247502;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:54:30;ICT.551;In-circuit test;2060126101247501;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:53:40;ICT.551;In-circuit test;2060126100924504;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:53:40;ICT.551;In-circuit test;2060126100924503;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:53:40;ICT.551;In-circuit test;2060126100924502;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:53:39;ICT.551;In-circuit test;2060126100924501;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:52:49;ICT.551;In-circuit test;2060126101124504;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:52:49;ICT.551;In-circuit test;2060126101124503;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:52:49;ICT.551;In-circuit test;2060126101124502;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:52:48;ICT.551;In-circuit test;2060126101124501;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:50:23;ICT.551;In-circuit test;2060126114400504;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:50:23;ICT.551;In-circuit test;2060126114400503;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:50:15;ICT.551;In-circuit test;2060126114400502;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:49:40;ICT.551;In-circuit test;2060126114400501;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:48:21;ICT.551;In-circuit test;2060126101204504;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:48:21;ICT.551;In-circuit test;2060126101204503;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:48:21;ICT.551;In-circuit test;2060126101204502;29212943;0;29212943_G50LHCID_01;;;;
2026.01.13 14:48:19;ICT.551;In-circuit test;2060126101204501_EE0FC4AD8;29212943;1;29212943_G50LHCID_01;"8000001,;";;;
2026.01.13 10:01:07;ICT.551;In-circuit test;2060126130336504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 10:01:07;ICT.551;In-circuit test;2060126130336503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 10:01:06;ICT.551;In-circuit test;2060126130336502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 10:01:05;ICT.551;In-circuit test;2060126130336501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 10:00:19;ICT.551;In-circuit test;2060126130102504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 10:00:19;ICT.551;In-circuit test;2060126130102503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 10:00:19;ICT.551;In-circuit test;2060126130102502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 10:00:19;ICT.551;In-circuit test;2060126130102501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:59:31;ICT.551;In-circuit test;2060126130257504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:59:31;ICT.551;In-circuit test;2060126130257503;29213343;1;29213343_G70LHFPD_01;;;;
2026.01.13 09:59:31;ICT.551;In-circuit test;2060126130257502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:59:31;ICT.551;In-circuit test;2060126130257501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:58:38;ICT.551;In-circuit test;2060126125744504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:58:37;ICT.551;In-circuit test;2060126125744503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:58:37;ICT.551;In-circuit test;2060126125744502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:58:37;ICT.551;In-circuit test;2060126125744501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:40:19;ICT.551;In-circuit test;2060126125625504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:40:19;ICT.551;In-circuit test;2060126125625503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:40:19;ICT.551;In-circuit test;2060126125625502;29213343;1;29213343_G70LHFPD_01;;;;
2026.01.13 09:40:19;ICT.551;In-circuit test;2060126125625501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:39:31;ICT.551;In-circuit test;2060126130023504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:39:31;ICT.551;In-circuit test;2060126130023503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:39:31;ICT.551;In-circuit test;2060126130023502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:39:30;ICT.551;In-circuit test;2060126130023501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:38:42;ICT.551;In-circuit test;2060126130140504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:38:42;ICT.551;In-circuit test;2060126130140503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:38:41;ICT.551;In-circuit test;2060126130140502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:38:41;ICT.551;In-circuit test;2060126130140501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:37:54;ICT.551;In-circuit test;2060126125944504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:37:53;ICT.551;In-circuit test;2060126125944503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:37:53;ICT.551;In-circuit test;2060126125944502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:37:53;ICT.551;In-circuit test;2060126125944501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:37:04;ICT.551;In-circuit test;2060126125904504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:37:04;ICT.551;In-circuit test;2060126125904503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:37:04;ICT.551;In-circuit test;2060126125904502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:37:01;ICT.551;In-circuit test;2060126125904501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:36:09;ICT.551;In-circuit test;2060126134234504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:36:09;ICT.551;In-circuit test;2060126134234503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:36:09;ICT.551;In-circuit test;2060126134234502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:36:09;ICT.551;In-circuit test;2060126134234501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:35:21;ICT.551;In-circuit test;2060126134313504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:35:21;ICT.551;In-circuit test;2060126134313503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:35:21;ICT.551;In-circuit test;2060126134313502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:35:21;ICT.551;In-circuit test;2060126134313501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.13 09:28:47;ICT.551;In-circuit test;2060126125430504;29213543;0;29213543_G70RHFPD_01;;;;
2026.01.13 09:28:47;ICT.551;In-circuit test;2060126125430503;29213543;0;29213543_G70RHFPD_01;;;;
2026.01.13 09:28:47;ICT.551;In-circuit test;2060126125430502;29213543;1;29213543_G70RHFPD_01;;;;
2026.01.13 09:28:46;ICT.551;In-circuit test;2060126125430501;29213543;0;29213543_G70RHFPD_01;;;;
2026.01.13 09:27:59;ICT.551;In-circuit test;2060126131044504;29213543;0;29213543_G70RHFPD_01;;;;
2026.01.13 09:27:59;ICT.551;In-circuit test;2060126131044503;29213543;0;29213543_G70RHFPD_01;;;;
2026.01.13 09:27:59;ICT.551;In-circuit test;2060126131044502;29213543;0;29213543_G70RHFPD_01;;;;
2026.01.13 09:27:59;ICT.551;In-circuit test;2060126131044501;29213543;0;29213543_G70RHFPD_01;;;;
2026.01.13 09:27:12;ICT.551;In-circuit test;2191225101944504;29213543;0;29213543_G70RHFPD_01;;;;
2026.01.13 09:27:11;ICT.551;In-circuit test;2191225101944503;29213543;0;29213543_G70RHFPD_01;;;;
2026.01.13 09:27:11;ICT.551;In-circuit test;2191225101944502;29213543;1;29213543_G70RHFPD_01;;;;
2026.01.13 09:27:10;ICT.551;In-circuit test;2191225101944501;29213543;0;29213543_G70RHFPD_01;;;;
2026.01.12 15:29:06;ICT.551;In-circuit test;2080126021033504;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:29:05;ICT.551;In-circuit test;2080126021033503;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:29:04;ICT.551;In-circuit test;2080126021033502;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:29:03;ICT.551;In-circuit test;2080126021033501;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:27:35;ICT.551;In-circuit test;2080126024429504;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:27:34;ICT.551;In-circuit test;2080126024429503;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:27:34;ICT.551;In-circuit test;2080126024429502;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:27:34;ICT.551;In-circuit test;2080126024429501;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:26:16;ICT.551;In-circuit test;2080126024350504;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:26:16;ICT.551;In-circuit test;2080126024350503;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:26:15;ICT.551;In-circuit test;2080126024350502;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:26:15;ICT.551;In-circuit test;2080126024350501;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:25:29;ICT.551;In-circuit test;2080126024509504;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:25:29;ICT.551;In-circuit test;2080126024509503;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:25:29;ICT.551;In-circuit test;2080126024509502;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:25:28;ICT.551;In-circuit test;2080126024509501;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:24:16;ICT.551;In-circuit test;2080126023829504;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:24:15;ICT.551;In-circuit test;2080126023829503;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:24:15;ICT.551;In-circuit test;2080126023829502;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:24:15;ICT.551;In-circuit test;2080126023829501;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:23:28;ICT.551;In-circuit test;2080126020953504;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:23:28;ICT.551;In-circuit test;2080126020953503;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:23:28;ICT.551;In-circuit test;2080126020953502;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:23:28;ICT.551;In-circuit test;2080126020953501;29213344;0;29213344_G70FPDLH_01;;;;
2026.01.12 15:15:49;ICT.551;In-circuit test;2080126020915504;29213544;0;29213544_G70FPDRH_01;;;;
2026.01.12 15:15:48;ICT.551;In-circuit test;2080126020915503;29213544;0;29213544_G70FPDRH_01;;;;
2026.01.12 15:15:48;ICT.551;In-circuit test;2080126020915502;29213544;0;29213544_G70FPDRH_01;;;;
2026.01.12 15:15:48;ICT.551;In-circuit test;2080126020915501;29213544;0;29213544_G70FPDRH_01;;;;
2026.01.12 15:15:01;ICT.551;In-circuit test;2080126024028504;29213544;0;29213544_G70FPDRH_01;;;;
2026.01.12 15:15:01;ICT.551;In-circuit test;2080126024028503;29213544;0;29213544_G70FPDRH_01;;;;
2026.01.12 15:15:01;ICT.551;In-circuit test;2080126024028502;29213544;0;29213544_G70FPDRH_01;;;;
2026.01.12 15:15:01;ICT.551;In-circuit test;2080126024028501;29213544;0;29213544_G70FPDRH_01;;;;
2026.01.12 15:14:13;ICT.551;In-circuit test;2080126024109504;29213544;0;29213544_G70FPDRH_01;;;;
2026.01.12 15:14:13;ICT.551;In-circuit test;2080126024109503;29213544;0;29213544_G70FPDRH_01;;;;
2026.01.12 15:14:12;ICT.551;In-circuit test;2080126024109502;29213544;0;29213544_G70FPDRH_01;;;;
2026.01.12 15:14:12;ICT.551;In-circuit test;2080126024109501;29213544;0;29213544_G70FPDRH_01;;;;
2026.01.12 15:09:23;ICT.551;In-circuit test;2080126023948504_EE0FC5B65;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 15:09:22;ICT.551;In-circuit test;2080126023948503_EE0FC5B65;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 15:09:22;ICT.551;In-circuit test;2080126023948502_EE0F71385;29214144;1;29214144_G6XFPDRH_01;;;;
2026.01.12 15:09:22;ICT.551;In-circuit test;2080126023948501_EE0FC5B65;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 15:07:17;ICT.551;In-circuit test;2080126023908504_EE0FC5B65;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 15:07:16;ICT.551;In-circuit test;2080126023908503_EE0FC5B64;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 15:07:16;ICT.551;In-circuit test;2080126023908502_EE0FC5B64;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 15:07:15;ICT.551;In-circuit test;2080126023908501_EE0FC5B64;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 15:06:28;ICT.551;In-circuit test;2080126024231504_EE0FC5B65;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 15:06:28;ICT.551;In-circuit test;2080126024231503_EE0FC5B65;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 15:06:28;ICT.551;In-circuit test;2080126024231502_EE0FC5B64;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 15:06:28;ICT.551;In-circuit test;2080126024231501_EE0FC5B65;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 13:53:55;ICT.551;In-circuit test;2051025134101504;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:53:55;ICT.551;In-circuit test;2051025134101503;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:53:54;ICT.551;In-circuit test;2051025134101502_EE0F8479A;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:53:54;ICT.551;In-circuit test;2051025134101501_EE0F84798;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:52:59;ICT.551;In-circuit test;2051025130718504;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:52:59;ICT.551;In-circuit test;2051025130718503;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:52:59;ICT.551;In-circuit test;2051025130718502;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:52:58;ICT.551;In-circuit test;2051025130718501;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:51:04;ICT.551;In-circuit test;2051025130327504;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:51:04;ICT.551;In-circuit test;2051025130327503;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:51:03;ICT.551;In-circuit test;2051025130327502;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:51:03;ICT.551;In-circuit test;2051025130327501;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:49:35;ICT.551;In-circuit test;2051025134008504;29213944;1;29213944_G6XCIDRH_01;"8000001,;";;;
2026.01.12 13:49:35;ICT.551;In-circuit test;2051025134008503;29213944;1;29213944_G6XCIDRH_01;"8000001,;";;;
2026.01.12 13:49:34;ICT.551;In-circuit test;2051025134008502;29213944;1;29213944_G6XCIDRH_01;"8000001,;";;;
2026.01.12 13:49:34;ICT.551;In-circuit test;2051025134008501;29213944;1;29213944_G6XCIDRH_01;"8000001,;";;;
2026.01.12 13:45:34;ICT.551;In-circuit test;2051025130718502_EE0F6F27A;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:45:34;ICT.551;In-circuit test;2051025130718501_EE0F6F27A;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 13:44:05;ICT.551;In-circuit test;2051025130718504_EE0F6F27A;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 13:44:05;ICT.551;In-circuit test;2051025130718503_EE0F6F27A;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 13:44:05;ICT.551;In-circuit test;2051025130718502_EE0F6F27A;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:44:05;ICT.551;In-circuit test;2051025130718501_EE0F6F27A;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:42:10;ICT.551;In-circuit test;2051025130327503_EE0F6F279;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 13:40:54;ICT.551;In-circuit test;2051025134101504_EE0F6F27A;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 13:40:54;ICT.551;In-circuit test;2051025134101503_EE0F6F27B;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 13:40:54;ICT.551;In-circuit test;2051025134101502_EE0F6F27B;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 13:40:54;ICT.551;In-circuit test;2051025134101501_EE0F6F27B;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 13:39:24;ICT.551;In-circuit test;2051025130327504_EE0F6F279;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 13:39:24;ICT.551;In-circuit test;2051025130327503_EE0F6F279;29213944;0;29213944_G6XCIDRH_01;;;;
2026.01.12 13:39:23;ICT.551;In-circuit test;2051025130327502_EE0F6F27A;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 13:39:23;ICT.551;In-circuit test;2051025130327501_EE0F6F27A;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 13:38:25;ICT.551;In-circuit test;2051025134008504_EE0F6F278;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 13:38:25;ICT.551;In-circuit test;2051025134008503_EE0F6F279;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 13:38:25;ICT.551;In-circuit test;2051025134008502_EE0F6F279;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 13:38:24;ICT.551;In-circuit test;2051025134008501_EE0F6F279;29213944;1;29213944_G6XCIDRH_01;;;;
2026.01.12 12:45:54;ICT.551;In-circuit test;2080126023750504_EE0F71385;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 12:45:54;ICT.551;In-circuit test;2080126023750503_EE0F71385;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 12:45:54;ICT.551;In-circuit test;2080126023750502;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 12:45:54;ICT.551;In-circuit test;2080126023750501;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 12:45:03;ICT.551;In-circuit test;2080126021353504;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 12:45:03;ICT.551;In-circuit test;2080126021353503;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 12:45:03;ICT.551;In-circuit test;2080126021353502;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 12:45:02;ICT.551;In-circuit test;2080126021353501;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 12:44:16;ICT.551;In-circuit test;2080126021113504;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 12:44:16;ICT.551;In-circuit test;2080126021113503;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 12:44:16;ICT.551;In-circuit test;2080126021113502;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 12:44:15;ICT.551;In-circuit test;2080126021113501;29214144;0;29214144_G6XFPDRH_01;;;;
2026.01.12 12:37:08;ICT.551;In-circuit test;2080126021312504;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:37:07;ICT.551;In-circuit test;2080126021312503;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:37:07;ICT.551;In-circuit test;2080126021312502_EE0F71384;29213744;1;29213744_G6XFPDLH_01;;;;
2026.01.12 12:37:06;ICT.551;In-circuit test;2080126021312501;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:36:19;ICT.551;In-circuit test;2080126021433504;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:36:19;ICT.551;In-circuit test;2080126021433503;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:36:19;ICT.551;In-circuit test;2080126021433502;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:36:18;ICT.551;In-circuit test;2080126021433501;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:35:16;ICT.551;In-circuit test;2080126021515504_EE0F71385;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:35:16;ICT.551;In-circuit test;2080126021515503;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:35:16;ICT.551;In-circuit test;2080126021515502;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:35:16;ICT.551;In-circuit test;2080126021515501;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:34:05;ICT.551;In-circuit test;2080126021554504;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:34:05;ICT.551;In-circuit test;2080126021554503;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:34:04;ICT.551;In-circuit test;2080126021554502;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:34:04;ICT.551;In-circuit test;2080126021554501;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:32:50;ICT.551;In-circuit test;2080126021711504;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:32:50;ICT.551;In-circuit test;2080126021711503;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:32:50;ICT.551;In-circuit test;2080126021711502;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:32:50;ICT.551;In-circuit test;2080126021711501;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:31:42;ICT.551;In-circuit test;2080126021632504;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:31:42;ICT.551;In-circuit test;2080126021632503_EE0F71383;29213744;1;29213744_G6XFPDLH_01;;;;
2026.01.12 12:31:41;ICT.551;In-circuit test;2080126021632502_EE0F71384;29213744;1;29213744_G6XFPDLH_01;;;;
2026.01.12 12:31:41;ICT.551;In-circuit test;2080126021632501;29213744;0;29213744_G6XFPDLH_01;;;;
2026.01.12 12:08:06;ICT.551;In-circuit test;2191225085232504;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:08:06;ICT.551;In-circuit test;2191225085232503;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:08:05;ICT.551;In-circuit test;2191225085232502;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:08:05;ICT.551;In-circuit test;2191225085232501;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:07:14;ICT.551;In-circuit test;2261125023759504;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:07:14;ICT.551;In-circuit test;2261125023759503;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:07:14;ICT.551;In-circuit test;2261125023759502;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:07:14;ICT.551;In-circuit test;2261125023759501;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:02:52;ICT.551;In-circuit test;2191225084919504;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:02:52;ICT.551;In-circuit test;2191225084919503;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:02:51;ICT.551;In-circuit test;2191225084919502;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:02:51;ICT.551;In-circuit test;2191225084919501;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:01:52;ICT.551;In-circuit test;2191225084439504;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:01:52;ICT.551;In-circuit test;2191225084439503;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:01:51;ICT.551;In-circuit test;2191225084439502;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:01:51;ICT.551;In-circuit test;2191225084439501;29213644;0;29213644_G6XCIDLH_01;;;;
2026.01.12 12:00:49;ICT.551;In-circuit test;2191225085321504;29213644;1;29213644_G6XCIDLH_01;;;;
